"Plot Title:  10635592"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635592, SEN S/N: 10635592, LBL:  10635592_T)","RH, % (LGR S/N: 10635592, SEN S/N: 10635592, LBL:  10635592_RH)","DewPt, °F (LGR S/N: 10635592, SEN S/N: 10635592)","Coupler Detached (LGR S/N: 10635592, SEN S/N: 10635592)","Coupler Attached (LGR S/N: 10635592, SEN S/N: 10635592)","Stopped (LGR S/N: 10635592, SEN S/N: 10635592)","End Of File (LGR S/N: 10635592, SEN S/N: 10635592)"
1,08/03/15,12:51:54,90.657,47.821,68.810,Logged,,,
2,08/03/15,12:56:54,89.731,48.313,68.259,,,,
3,08/03/15,13:01:54,91.776,45.823,68.592,,,,
4,08/03/15,13:06:54,92.903,46.690,70.162,,,,
5,08/03/15,13:11:54,92.574,40.646,65.831,,,,
6,08/03/15,13:16:54,92.997,41.577,66.868,,,,
7,08/03/15,13:21:54,92.714,40.487,65.842,,,,
8,08/03/15,13:26:54,93.564,39.189,65.655,,,,
9,08/03/15,13:31:54,93.234,39.036,65.246,,,,
10,08/03/15,13:36:54,94.086,40.163,66.834,,,,
11,08/03/15,13:41:54,94.230,38.314,65.586,,,,
12,08/03/15,13:46:54,92.620,40.011,65.415,,,,
13,08/03/15,13:51:54,94.134,39.289,66.234,,,,
14,08/03/15,13:56:54,94.134,39.762,66.582,,,,
15,08/03/15,14:01:54,95.952,39.799,68.229,,,,
16,08/03/15,14:06:54,93.801,38.561,65.394,,,,
17,08/03/15,14:11:54,90.982,41.522,65.025,,,,
18,08/03/15,14:16:54,91.029,41.392,64.974,,,,
19,08/03/15,14:21:54,92.527,41.348,66.285,,,,
20,08/03/15,14:26:54,93.943,39.818,66.454,,,,
21,08/03/15,14:31:54,94.372,41.727,68.203,,,,
22,08/03/15,14:36:54,94.896,38.250,66.128,,,,
23,08/03/15,14:41:54,93.375,39.179,65.478,,,,
24,08/03/15,14:46:54,95.328,37.866,66.216,,,,
