"Plot Title:  10635573"
"#","Date","Time, GMT-04:00","Temp, °F (LGR S/N: 10635573, SEN S/N: 10635573, LBL:  10635573_T)","RH, % (LGR S/N: 10635573, SEN S/N: 10635573, LBL:  10635573_RH)"
1,18-05-10,10:33:05,84.990,43.868
2,18-05-10,10:38:05,85.082,45.382
3,18-05-10,10:43:05,84.542,44.397
4,18-05-10,10:48:05,85.622,43.183
5,18-05-10,10:53:05,85.035,42.751
6,18-05-10,10:58:05,84.497,41.595
7,18-05-10,11:03:05,84.677,41.771
8,18-05-10,11:08:05,86.437,41.249
9,18-05-10,11:13:05,87.620,39.620
10,18-05-10,11:18:05,87.163,39.694
11,18-05-10,11:23:05,87.802,40.198
12,18-05-10,11:28:05,86.754,40.004
13,18-05-10,11:33:05,87.436,38.774
14,18-05-10,11:38:05,88.396,40.567
15,18-05-10,11:43:05,87.028,38.784
16,18-05-10,11:48:05,87.665,37.276
17,18-05-10,11:53:05,87.847,37.084
18,18-05-10,11:58:05,88.030,37.195
19,18-05-10,12:03:05,86.119,38.331
20,18-05-10,12:08:05,88.718,37.906
21,18-05-10,12:13:05,89.499,38.824
22,18-05-10,12:18:05,87.073,36.739
23,18-05-10,12:23:05,88.122,35.851
24,18-05-10,12:28:05,87.118,38.085
25,18-05-10,12:33:05,88.902,36.501
26,18-05-10,12:38:05,90.009,35.985
27,18-05-10,12:43:05,87.255,37.388
28,18-05-10,12:48:05,88.259,37.511
29,18-05-10,12:53:05,89.962,35.745
30,18-05-10,12:58:05,89.870,35.096
31,18-05-10,13:03:05,86.844,35.851
32,18-05-10,13:08:05,88.718,36.052
33,18-05-10,13:13:05,89.499,35.518
34,18-05-10,13:18:05,89.040,36.373
35,18-05-10,13:23:05,92.104,34.428
36,18-05-10,13:28:05,89.870,35.333
37,18-05-10,13:33:05,90.009,34.729
38,18-05-10,13:38:05,89.132,34.684
39,18-05-10,13:43:05,86.617,38.727
40,18-05-10,13:48:05,87.210,38.359
41,18-05-10,13:53:05,84.227,41.182
42,18-05-10,13:58:05,84.900,41.289
43,18-05-10,14:03:05,84.767,41.611
44,18-05-10,14:08:05,85.352,41.150
45,18-05-10,14:13:05,84.900,41.950
46,18-05-10,14:18:05,85.127,37.170
47,18-05-10,14:23:05,86.936,36.462
48,18-05-10,14:28:05,89.454,35.718
49,18-05-10,14:33:05,88.167,36.326
50,18-05-10,14:38:05,88.030,38.338
51,18-05-10,14:43:05,86.981,39.550
52,18-05-10,14:48:05,89.224,38.136
53,18-05-10,14:53:05,88.306,39.325
54,18-05-10,14:58:05,88.855,36.836
55,18-05-10,15:03:05,88.579,38.436
56,18-05-10,15:08:05,90.194,37.954
57,18-05-10,15:13:05,89.454,33.203
58,18-05-10,15:18:05,89.731,34.579
59,18-05-10,15:23:05,88.396,34.035
60,18-05-10,15:28:05,91.123,33.832
61,18-05-10,15:33:05,91.917,33.256
62,18-05-10,15:38:05,90.194,34.535
63,18-05-10,15:43:05,88.214,33.210
64,18-05-10,15:48:05,89.962,32.477
65,18-05-10,15:53:05,90.147,31.938
66,18-05-10,15:58:05,90.286,32.903
67,18-05-10,16:03:05,90.424,32.020
68,18-05-10,16:08:05,88.718,33.576
69,18-05-10,16:13:05,87.346,35.472
70,18-05-10,16:18:05,89.731,34.273
71,18-05-10,16:23:05,88.167,34.872
72,18-05-10,16:28:05,88.855,34.263
73,18-05-10,16:33:05,88.902,34.978
74,18-05-10,16:38:05,88.902,35.486
75,18-05-10,16:43:05,88.214,36.025
76,18-05-10,16:48:05,87.028,36.871
77,18-05-10,16:53:05,87.710,36.437
78,18-05-10,16:58:05,89.454,34.293
79,18-05-10,17:03:05,88.396,35.730
80,18-05-10,17:08:05,88.214,36.295
81,18-05-10,17:13:05,87.665,36.973
82,18-05-10,17:18:05,88.396,36.878
83,18-05-10,17:23:05,88.855,35.755
84,18-05-10,17:28:05,89.593,35.183
85,18-05-10,17:33:05,90.147,34.192
86,18-05-10,17:38:05,88.810,34.464
87,18-05-10,17:43:05,88.443,35.225
88,18-05-10,17:48:05,88.579,35.571
89,18-05-10,17:53:05,88.763,34.937
90,18-05-10,17:58:05,89.915,34.044
91,18-05-10,18:03:05,87.939,36.382
92,18-05-10,18:08:05,89.040,35.900
93,18-05-10,18:13:05,88.671,35.339
94,18-05-10,18:18:05,87.346,37.695
95,18-05-10,18:23:05,86.029,38.560
96,18-05-10,18:28:05,86.709,38.866
97,18-05-10,18:33:05,86.029,38.861
98,18-05-10,18:38:05,85.667,39.274
99,18-05-10,18:43:05,85.262,39.317
100,18-05-10,18:48:05,79.128,44.014
101,18-05-10,18:53:05,78.076,46.150
102,18-05-10,18:58:05,77.945,47.012
103,18-05-10,19:03:05,76.593,48.745
104,18-05-10,19:08:05,75.898,50.352
105,18-05-10,19:13:05,75.029,51.586
106,18-05-10,19:18:05,74.034,53.555
107,18-05-10,19:23:05,72.394,57.310
108,18-05-10,19:28:05,72.394,58.265
109,18-05-10,19:33:05,72.093,58.547
110,18-05-10,19:38:05,72.050,58.605
111,18-05-10,19:43:05,72.050,58.727
112,18-05-10,19:48:05,71.704,58.667
113,18-05-10,19:53:05,70.846,60.883
114,18-05-10,19:58:05,69.514,64.294
115,18-05-10,20:03:05,68.400,66.988
116,18-05-10,20:08:05,67.842,70.580
117,18-05-10,20:13:05,67.114,72.655
118,18-05-10,20:18:05,66.472,74.574
119,18-05-10,20:23:05,66.000,76.350
120,18-05-10,20:28:05,66.000,76.578
121,18-05-10,20:33:05,65.872,77.216
122,18-05-10,20:38:05,66.515,77.687
123,18-05-10,20:43:05,66.000,77.968
124,18-05-10,20:48:05,65.487,78.924
125,18-05-10,20:53:05,65.403,80.205
126,18-05-10,20:58:05,65.658,80.348
127,18-05-10,21:03:05,65.745,81.113
128,18-05-10,21:08:05,65.916,81.217
129,18-05-10,21:13:05,66.000,81.311
130,18-05-10,21:18:05,65.916,81.440
131,18-05-10,21:23:05,65.658,82.466
132,18-05-10,21:28:05,65.487,83.276
133,18-05-10,21:33:05,65.403,84.204
134,18-05-10,21:38:05,64.974,84.727
135,18-05-10,21:43:05,64.888,85.073
136,18-05-10,21:48:05,64.888,85.319
137,18-05-10,21:53:05,64.888,85.702
138,18-05-10,21:58:05,64.632,85.861
139,18-05-10,22:03:05,64.375,86.046
140,18-05-10,22:08:05,64.288,86.171
141,18-05-10,22:13:05,64.161,86.290
142,18-05-10,22:18:05,63.903,86.556
143,18-05-10,22:23:05,64.117,86.666
144,18-05-10,22:28:05,63.862,86.877
145,18-05-10,22:33:05,64.033,87.062
146,18-05-10,22:38:05,64.033,87.197
147,18-05-10,22:43:05,64.074,87.230
148,18-05-10,22:48:05,63.862,87.283
149,18-05-10,22:53:05,63.862,87.365
150,18-05-10,22:58:05,63.946,87.511
151,18-05-10,23:03:05,64.117,87.452
152,18-05-10,23:08:05,64.033,87.387
153,18-05-10,23:13:05,64.632,87.574
154,18-05-10,23:18:05,63.903,87.560
155,18-05-10,23:23:05,63.648,87.742
156,18-05-10,23:28:05,63.304,88.021
157,18-05-10,23:33:05,63.133,88.267
158,18-05-10,23:38:05,63.304,88.640
159,18-05-10,23:43:05,62.748,88.593
160,18-05-10,23:48:05,62.834,89.034
161,18-05-10,23:53:05,63.176,89.133
162,18-05-10,23:58:05,63.048,89.170
163,18-05-11,00:03:05,63.518,89.287
164,18-05-11,00:08:05,63.689,89.256
165,18-05-11,00:13:05,63.903,89.419
166,18-05-11,00:18:05,64.074,89.254
167,18-05-11,00:23:05,63.604,89.245
168,18-05-11,00:28:05,63.775,89.268
169,18-05-11,00:33:05,64.074,89.174
170,18-05-11,00:38:05,63.946,89.129
171,18-05-11,00:43:05,64.117,89.099
172,18-05-11,00:48:05,63.775,89.187
173,18-05-11,00:53:05,63.903,89.446
174,18-05-11,00:58:05,63.946,89.479
175,18-05-11,01:03:05,63.775,89.455
176,18-05-11,01:08:05,63.862,89.440
177,18-05-11,01:13:05,63.390,89.511
178,18-05-11,01:18:05,63.090,89.604
179,18-05-11,01:23:05,62.962,89.694
180,18-05-11,01:28:05,62.577,89.695
181,18-05-11,01:33:05,62.791,89.777
182,18-05-11,01:38:05,62.834,89.569
183,18-05-11,01:43:05,62.834,89.596
184,18-05-11,01:48:05,62.661,89.600
185,18-05-11,01:53:05,62.319,89.607
186,18-05-11,01:58:05,62.148,89.637
187,18-05-11,02:03:05,62.105,89.711
188,18-05-11,02:08:05,62.834,89.650
189,18-05-11,02:13:05,62.834,89.409
190,18-05-11,02:18:05,63.005,89.244
191,18-05-11,02:23:05,62.620,89.139
192,18-05-11,02:28:05,62.490,89.175
193,18-05-11,02:33:05,62.490,89.041
194,18-05-11,02:38:05,62.661,88.957
195,18-05-11,02:43:05,62.148,88.888
196,18-05-11,02:48:05,61.934,89.020
197,18-05-11,02:53:05,61.891,89.335
198,18-05-11,02:58:05,62.062,89.465
199,18-05-11,03:03:05,62.406,89.404
200,18-05-11,03:08:05,62.834,89.355
201,18-05-11,03:13:05,63.005,89.271
202,18-05-11,03:18:05,62.748,89.183
203,18-05-11,03:23:05,62.704,89.150
204,18-05-11,03:28:05,62.406,89.244
205,18-05-11,03:33:05,62.490,89.309
206,18-05-11,03:38:05,62.447,89.357
207,18-05-11,03:43:05,62.319,89.446
208,18-05-11,03:48:05,61.977,89.480
209,18-05-11,03:53:05,61.804,89.697
210,18-05-11,03:58:05,61.720,89.792
211,18-05-11,04:03:05,62.233,90.022
212,18-05-11,04:08:05,62.490,89.950
213,18-05-11,04:13:05,62.577,89.989
214,18-05-11,04:18:05,62.406,90.099
215,18-05-11,04:23:05,62.406,90.205
216,18-05-11,04:28:05,63.133,90.305
217,18-05-11,04:33:05,63.304,90.141
218,18-05-11,04:38:05,62.962,90.175
219,18-05-11,04:43:05,63.090,90.299
220,18-05-11,04:48:05,63.176,90.311
221,18-05-11,04:53:05,63.219,90.156
222,18-05-11,04:58:05,63.048,90.053
223,18-05-11,05:03:05,63.005,90.127
224,18-05-11,05:08:05,63.005,90.074
225,18-05-11,05:13:05,62.919,90.062
226,18-05-11,05:18:05,62.533,90.116
227,18-05-11,05:23:05,62.490,90.164
228,18-05-11,05:28:05,62.276,90.348
229,18-05-11,05:33:05,62.490,90.350
230,18-05-11,05:38:05,62.319,90.354
231,18-05-11,05:43:05,62.148,90.490
232,18-05-11,05:48:05,62.062,90.584
233,18-05-11,05:53:05,62.148,90.676
234,18-05-11,05:58:05,62.319,90.753
235,18-05-11,06:03:05,62.191,90.788
236,18-05-11,06:08:05,62.148,90.915
237,18-05-11,06:13:05,62.019,90.977
238,18-05-11,06:18:05,61.804,91.054
239,18-05-11,06:23:05,61.633,91.242
240,18-05-11,06:28:05,61.804,91.372
241,18-05-11,06:33:05,62.148,91.234
242,18-05-11,06:38:05,62.362,91.290
243,18-05-11,06:43:05,62.406,91.269
244,18-05-11,06:48:05,62.490,91.360
245,18-05-11,06:53:05,62.704,91.311
246,18-05-11,06:58:05,62.748,91.316
247,18-05-11,07:03:05,62.704,91.257
248,18-05-11,07:08:05,62.875,91.281
249,18-05-11,07:13:05,63.005,91.166
250,18-05-11,07:18:05,63.732,91.080
251,18-05-11,07:23:05,64.418,90.721
252,18-05-11,07:28:05,65.102,90.332
253,18-05-11,07:33:05,65.444,89.923
254,18-05-11,07:38:05,65.916,89.610
255,18-05-11,07:43:05,66.258,89.170
256,18-05-11,07:48:05,66.686,88.903
257,18-05-11,07:53:05,67.372,88.370
