"Plot Title:  10635587"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10635587, SEN S/N: 10635587, LBL:  10635587_T)","RH, % (LGR S/N: 10635587, SEN S/N: 10635587, LBL:  10635587_RH)","DewPt, °F (LGR S/N: 10635587, SEN S/N: 10635587)","Coupler Detached (LGR S/N: 10635587, SEN S/N: 10635587)","Coupler Attached (LGR S/N: 10635587, SEN S/N: 10635587)","Stopped (LGR S/N: 10635587, SEN S/N: 10635587)","End Of File (LGR S/N: 10635587, SEN S/N: 10635587)"
1,05/06/16,20:47:58,63.518,46.051,42.996,Logged,,,
2,05/06/16,20:52:58,63.604,45.488,42.759,,,,
3,05/06/16,20:57:58,63.819,45.534,42.980,,,,
4,05/06/16,21:02:58,63.862,45.410,42.948,,,,
5,05/06/16,21:07:58,64.204,45.022,43.038,,,,
6,05/06/16,21:12:58,63.732,45.497,42.879,,,,
7,05/06/16,21:17:58,63.561,45.990,43.002,,,,
8,05/06/16,21:22:58,62.962,47.020,43.025,,,,
9,05/06/16,21:27:58,62.748,47.538,43.110,,,,
10,05/06/16,21:32:58,62.661,47.814,43.182,,,,
11,05/06/16,21:37:58,62.577,48.559,43.500,,,,
12,05/06/16,21:42:58,62.704,49.037,43.869,,,,
13,05/06/16,21:47:58,62.319,49.663,43.840,,,,
14,05/06/16,21:52:58,62.062,50.514,44.040,,,,
15,05/06/16,21:57:58,61.804,50.805,43.950,,,,
16,05/06/16,22:02:58,61.547,51.404,44.011,,,,
17,05/06/16,22:07:58,61.248,51.875,43.966,,,,
18,05/06/16,22:12:58,61.075,52.416,44.073,,,,
19,05/06/16,22:17:58,60.904,52.741,44.073,,,,
20,05/06/16,22:22:58,60.647,53.335,44.118,,,,
21,05/06/16,22:27:58,60.517,53.723,44.182,,,,
22,05/06/16,22:32:58,60.690,53.798,44.379,,,,
23,05/06/16,22:37:58,60.517,53.967,44.299,,,,
24,05/06/16,22:42:58,60.174,54.734,44.339,,,,
25,05/06/16,22:47:58,59.959,55.203,44.355,,,,
26,05/06/16,22:52:58,59.830,55.679,44.452,,,,
27,05/06/16,22:57:58,59.616,56.177,44.478,,,,
28,05/06/16,23:02:58,59.445,56.526,44.474,,,,
29,05/06/16,23:07:58,59.315,57.150,44.632,,,,
30,05/06/16,23:12:58,59.185,57.229,44.546,,,,
31,05/06/16,23:17:58,58.928,57.870,44.586,,,,
32,05/06/16,23:22:58,58.928,58.171,44.717,,,,
33,05/06/16,23:27:58,58.712,58.572,44.688,,,,
34,05/06/16,23:32:58,58.455,59.239,44.731,,,,
35,05/06/16,23:37:58,58.282,59.791,44.803,,,,
36,05/06/16,23:42:58,57.979,60.063,44.632,,,,
37,05/06/16,23:47:58,57.722,60.516,44.577,,,,
38,05/06/16,23:52:58,57.765,60.758,44.717,,,,
39,05/06/16,23:57:58,57.679,60.869,44.683,,,,
40,05/07/16,00:02:58,57.807,61.266,44.969,,,,
41,05/07/16,00:07:58,57.463,61.561,44.762,,,,
42,05/07/16,00:12:58,57.376,61.553,44.677,,,,
43,05/07/16,00:17:58,57.247,61.748,44.634,,,,
44,05/07/16,00:22:58,57.247,61.925,44.706,,,,
45,05/07/16,00:27:58,57.160,61.858,44.596,,,,
46,05/07/16,00:32:58,57.160,62.065,44.681,,,,
47,05/07/16,00:37:58,56.944,62.340,44.587,,,,
48,05/07/16,00:42:58,56.295,63.221,44.321,,,,
49,05/07/16,00:47:58,56.165,63.942,44.481,,,,
50,05/07/16,00:52:58,56.122,64.348,44.598,,,,
51,05/07/16,00:57:58,56.035,64.573,44.602,,,,
52,05/07/16,01:02:58,56.122,64.669,44.722,,,,
53,05/07/16,01:07:58,55.949,64.711,44.573,,,,
54,05/07/16,01:12:58,55.776,65.015,44.524,,,,
55,05/07/16,01:17:58,55.647,65.265,44.496,,,,
56,05/07/16,01:22:58,55.386,65.559,44.359,,,,
57,05/07/16,01:27:58,55.342,66.338,44.611,,,,
58,05/07/16,01:32:58,55.429,65.912,44.533,,,,
59,05/07/16,01:37:58,55.342,65.874,44.436,,,,
60,05/07/16,01:42:58,55.342,65.700,44.371,,,,
61,05/07/16,01:47:58,55.386,65.617,44.380,,,,
62,05/07/16,01:52:58,55.342,65.322,44.227,,,,
63,05/07/16,01:57:58,55.429,65.156,44.247,,,,
64,05/07/16,02:02:58,55.299,65.289,44.173,,,,
65,05/07/16,02:07:58,55.125,65.155,43.957,,,,
66,05/07/16,02:12:58,54.865,65.537,43.853,,,,
67,05/07/16,02:17:58,54.604,65.859,43.725,,,,
68,05/07/16,02:22:58,54.212,66.342,43.533,,,,
69,05/07/16,02:27:58,54.037,67.046,43.626,,,,
70,05/07/16,02:32:58,53.690,67.558,43.479,,,,
71,05/07/16,02:37:58,53.341,68.326,43.423,,,,
72,05/07/16,02:42:58,53.035,68.923,43.342,,,,
73,05/07/16,02:47:58,52.817,69.585,43.367,,,,
74,05/07/16,02:52:58,52.903,70.220,43.673,,,,
75,05/07/16,02:57:58,52.554,70.892,43.569,,,,
76,05/07/16,03:02:58,52.378,71.552,43.624,,,,
77,05/07/16,03:07:58,52.246,71.594,43.513,,,,
78,05/07/16,03:12:58,52.246,71.763,43.570,,,,
79,05/07/16,03:17:58,52.509,71.425,43.709,,,,
80,05/07/16,03:22:58,52.203,71.533,43.450,,,,
81,05/07/16,03:27:58,52.072,71.857,43.432,,,,
82,05/07/16,03:32:58,52.115,71.834,43.468,,,,
83,05/07/16,03:37:58,51.984,72.101,43.430,,,,
84,05/07/16,03:42:58,52.378,72.144,43.826,,,,
85,05/07/16,03:47:58,52.335,71.801,43.668,,,,
86,05/07/16,03:52:58,52.115,71.946,43.506,,,,
87,05/07/16,03:57:58,52.203,72.153,43.660,,,,
88,05/07/16,04:02:58,52.115,72.059,43.543,,,,
89,05/07/16,04:07:58,51.678,72.461,43.254,,,,
90,05/07/16,04:12:58,51.413,73.077,43.205,,,,
91,05/07/16,04:17:58,51.148,73.523,43.097,,,,
92,05/07/16,04:22:58,51.325,73.739,43.338,,,,
93,05/07/16,04:27:58,51.062,73.849,43.119,,,,
94,05/07/16,04:32:58,50.974,73.950,43.066,,,,
95,05/07/16,04:37:58,50.797,74.487,43.070,,,,
96,05/07/16,04:42:58,50.752,74.732,43.106,,,,
97,05/07/16,04:47:58,50.576,75.045,43.036,,,,
98,05/07/16,04:52:58,50.445,75.030,42.903,,,,
99,05/07/16,04:57:58,50.180,75.471,42.786,,,,
100,05/07/16,05:02:58,50.180,75.720,42.865,,,,
101,05/07/16,05:07:58,50.488,75.645,43.140,,,,
102,05/07/16,05:12:58,50.576,75.544,43.194,,,,
103,05/07/16,05:17:58,50.356,75.491,42.964,,,,
104,05/07/16,05:22:58,50.223,75.587,42.865,,,,
105,05/07/16,05:27:58,50.002,75.727,42.696,,,,
106,05/07/16,05:32:58,49.649,76.210,42.503,,,,
107,05/07/16,05:37:58,49.649,76.650,42.640,,,,
108,05/07/16,05:42:58,49.914,76.791,42.942,,,,
109,05/07/16,05:47:58,50.268,76.640,43.239,,,,
110,05/07/16,05:52:58,50.311,76.425,43.216,,,,
111,05/07/16,05:57:58,50.180,76.437,43.090,,,,
112,05/07/16,06:02:58,50.002,76.719,43.007,,,,
113,05/07/16,06:07:58,50.180,76.905,43.237,,,,
114,05/07/16,06:12:58,50.400,76.711,43.390,,,,
115,05/07/16,06:17:58,50.664,76.494,43.581,,,,
116,05/07/16,06:22:58,50.974,76.419,43.857,,,,
117,05/07/16,06:27:58,51.633,75.693,44.269,,,,
118,05/07/16,06:32:58,52.466,74.146,44.577,,,,
119,05/07/16,06:37:58,52.992,72.549,44.555,,,,
120,05/07/16,06:42:58,53.690,72.005,45.045,,,,
121,05/07/16,06:47:58,53.776,69.658,44.316,,,,
122,05/07/16,06:52:58,53.865,70.037,44.533,,,,
123,05/07/16,06:57:58,54.648,69.949,45.257,,,,
124,05/07/16,07:02:58,55.081,69.079,45.365,,,,
125,05/07/16,07:07:58,54.952,68.951,45.194,,,,
126,05/07/16,07:12:58,55.647,68.304,45.626,,,,
127,05/07/16,07:17:58,55.647,67.526,45.342,,,,
128,05/07/16,07:22:58,56.295,67.534,45.968,,,,
129,05/07/16,07:27:58,56.035,67.334,45.646,,,,
130,05/07/16,07:32:58,56.383,67.312,45.968,,,,
131,05/07/16,07:37:58,57.247,66.441,46.470,,,,
132,05/07/16,07:42:58,56.988,65.775,45.972,,,,
133,05/07/16,07:47:58,57.893,65.163,46.602,,,,
134,05/07/16,07:52:58,58.282,63.292,46.238,,,,
